question_id,paragraph_id,answers
43123,[9226],['those cases related to human rights']
43124,[9226],['binding precedents']
43125,[],[]
43126,[],[]
43127,[9227],['the Supreme Court and the Supreme Administrative Court']
43128,[],[]
43129,[],[]
43130,[],[]
43131,[9228],['all lower Courts']
43132,[9228],['common-law and civil-law']
43133,[9228],['2/3']
43134,[],[]
43135,[],[]
43136,[],[]
43137,[9229],"['""two apex""']"
43138,[],[]
43139,[],[]
43140,[],[]
43141,[],[]
43142,[9230],['Soviet Union']
43143,[9230],"[""Standing Committee of the National People's Congress (NPCSC)""]"
43144,[9230],['cases which have already been decided']
43145,[9230],['common law']
43146,[9230],['Portuguese-based legal system']
43147,[9231],"['a manuscript copy, several or many copies, but not the original document']"
43148,[9231],['philology']
43149,[9231],['Ancient scribes made alterations when copying manuscripts by hand']
43150,[],[]
43151,[],[]
43152,[],[]
43153,[],[]
43154,[9232],"['biblical books that are letters, like Greek plays, presumably had one original']"
43155,[9232],"['the question of whether some biblical books, like the Gospels, ever had just one original has been discussed']"
43156,[9232],"[""Sana'a manuscripts""]"
43157,[],[]
43158,[],[]
43159,[],[]
43160,[],[]
43161,[],[]
43162,[9233],"['the texts, as transmitted, contain a considerable amount of variation,']"
43163,[9233],['Bible']
43164,[9233],['Mesopotamia and Egypt']
43165,[9233],"['is, to the devout, taboo.']"
43166,[9233],['a period of about five millennia']
43167,[],[]
43168,[],[]
43169,[],[]
43170,[],[]
43171,[9234],['identification of the first exemplar']
43172,[9234],['split in the tradition']
43173,[9234],['the archetype']
43174,[9234],['the constitutio']
43175,[],[]
43176,[],[]
43177,[],[]
43178,[],[]
43179,[9235],['apparatus criticus or critical apparatus']
43180,[9235],"[""presents the author's work in three parts""]"
43181,[9235],"['a ""critical edition""']"
43182,[9235],['apparatus criticus or critical apparatus.']
43183,[9235],"['a list or description of the evidence that the editor used (names of manuscripts, or abbreviations called sigla)']"
43184,[9235],"[""the editor's analysis of that evidence (sometimes a simple likelihood rating)""]"
43185,[9235],['a record of rejected variants of the text (often in order of preference)']
43186,[],[]
43187,[],[]
43188,[],[]
43189,[9236],['literature was copied by hand']
43190,[9236],"[""not immune to introducing variations from an author's autograph""]"
43191,[9236],['eclectic.']
43192,[],[]
43193,[],[]
43194,[],[]
43195,[9237],['witnesses']
43196,[9237],"['variant readings, or simply variants or readings.']"
43197,[9237],['either by accident (duplication or omission) or intention (harmonization or censorship)']
43198,[9237],['document variant readings']
43199,[9237],['so the relation of extant witnesses to the reconstructed original is apparent to a reader of the critical edition.']
43200,[],[]
43201,[],[]
43202,[],[]
43203,[],[]
43204,[9238],['The collation of all known variants of a text']
43205,[9238],['so that a reader can track how textual decisions have been made in the preparation of a text for publication']
43206,[9238],['Edward Fitzgerald']
43207,[9238],['The Bible and the works of William Shakespeare']
43208,[],[]
43209,[],[]
43210,[9239],['an impression of the number of witnesses']
43211,[9239],['a second edition of a Shakespeare play may include an addition alluding to an event known to have happened between the two editions']
43212,[],[]
43213,[],[]
43214,[],[]
43215,[9240],"['evidence of each physical witness, its date, source, and relationship to other known witnesses.']"
43216,[9240],"['Since errors tend to accumulate, older manuscripts should have fewer errors.']"
43217,[9240],['geographically diverse']
43218,[9240],['more than one prior copy (exemplar) was consulted in producing the current one']
43219,[],[]
43220,[],[]
43221,[],[]
43222,[],[]
43223,[9241],['shorter reading']
43224,[9241],"['scribes tended to add words, for clarification or out of habit']"
43225,[9241],['the tendency for harmonization—resolving apparent inconsistencies in the text.']
43226,[],[]
43227,[],[]
43228,[9242],['They proposed nine critical rules']
43229,[9242],['The reading is less likely to be original that shows a disposition to smooth away difficulties.']
43230,[9242],"['""The reading is to be preferred that most fitly explains the existence of the others.""']"
43231,[],[]
43232,[],[]
43233,[],[]
43234,[],[]
43235,[9243],"[""justify a result that fits the textual critic's aesthetic or theological agenda""]"
43236,[9243],['19th century']
43237,[9243],"['The citing of sources used, and alternate readings, and the use of original text and images']"
43238,[9243],['the depth of research of the critic']
43239,[],[]
43240,[],[]
43241,[],[]
43242,[9244],['a rigorous approach to textual criticism']
43243,[9244],['it may be presumed that they were derived from a common intermediate source']
43244,[9244],['a common intermediate source']
43245,[9244],['The process of constructing the stemma']
43246,[],[]
43247,[],[]
43248,[9245],['examinatio and emendatio']
43249,[9245],['copy text editing']
43250,[9245],['eclecticism']
43251,[],[]
43252,[],[]
43253,[],[]
43254,[],[]
43255,[9246],['critics tended overwhelmingly to produce trees divided into just two branches.']
43256,[9246],['the method was not as rigorous or as scientific as its proponents had claimed.']
43257,[],[]
43258,[],[]
43259,[],[]
43260,[],[]
43261,[9247],['emendatio']
43262,[9247],['the critic employs conjecture at every step of the process']
43263,[9247],"[', it may be no more than fortuitous that more witnesses have survived that present a particular reading']"
43264,[],[]
43265,[],[]
43266,[],[]
43267,[],[]
43268,[9249],"['inserting into it, from the first edition which contains them, such corrections as appear to us to be derived from the author.""']"
43269,[9249],"['we must accept all the alterations of that edition, saving any which seem obvious blunders or misprints']"
43270,[9249],['Prolegomena for the Oxford Shakespeare']
43271,[],[]
43272,[],[]
43273,[9250],"['if there is no reason for altering its reading, the obvious thing seems to be to let it stand.']"
43274,[9250],['indifferent']
43275,[],[]
43276,[9251],['the manuscript should generally serve as copy-text']
43277,[],[]
43278,[],[]
43279,[],[]
43280,[9252],['approximate as nearly as possible an inferential authorial fair copy']
43281,[9252],"[""represent the nearest approximation in every respect of the author's final intentions""]"
43282,[9252],"['has generally been undertaken with a view to reconstructing, as accurately as possible, the text finally intended by the author']"
43283,[],[]
43284,[],[]
43285,[],[]
43286,[9253],['Bowers and Tanselle']
43287,[9253],"['a later reading ""is one that the author can reasonably be supposed to have substituted for the former']"
43288,[9253],['unconstrained authorial intention']
43289,[],[]
43290,[],[]
43291,[],[]
43292,[9254],"[""to revert to the 1893 readings where he believed that Crane was fulfilling the publisher's intention rather than his own""]"
43293,[9254],['his judgment']
43294,[9254],"['to preserve the stylistic and literary changes of 1896,']"
43295,[9254],"['to remove profanity, but he also made stylistic revisions']"
43296,[9254],['1893']
43297,[],[]
43298,[],[]
43299,[],[]
43300,[],[]
43301,[9255],"['appendices that are difficult to use,']"
43302,[9255],['notes at the foot of the text page']
43303,[9255],['appendices']
43304,[],[]
43305,[],[]
43306,[],[]
43307,[9256],['to determine the evolutionary relationships between different species']
43308,[9256],['cladistics assumes that they are part of a branching family tree']
43309,[],[]
43310,[],[]
43311,[],[]
43312,[9257],['the early 1970s']
43313,[9257],['digitizing the text and preparing appropriate footnotes']
43314,[9257],['applying modern text critical standards to the manuscripts']
43315,[9257],['1974']
43316,[],[]
43317,[],[]
43318,[],[]
43319,[9258],['Foundation for Ancient Research and Mormon Studies']
43320,[9258],['the first volume of the 3-volume Book of Mormon Critical Text in 1984. The third volume of that first edition was published in 1987']
43321,[9258],"['The third volume of that first edition was published in 1987, but was already being superseded by a second, revised edition of the entire work']"
43322,[],[]
43323,[],[]
43324,[],[]
43325,[9259],['1988']
43326,[9259],['to obtain fine readings']
43327,[9259],['advanced photographic techniques']
43328,[9259],['Printer’s Manuscript']
43329,[],[]
43330,[],[]
43331,[],[]
43332,[],[]
43333,[9260],['extremely rare']
43334,[9260],['Professor Douglas Stuart']
43335,[9260],['virtually every possible alternative reading']
43336,[],[]
43337,[],[]
43338,[],[]
43339,[9261],['There are far fewer witnesses to classical texts than to the Bible']
43340,[9261],['within 200 years']
43341,[9261],['a larger time gap between an original and a manuscript means more changes in the text.']
43342,[],[]
43343,[],[]
43344,[],[]
43345,[9262],['if enough creativity/originality is provided']
43346,[9262],"['The mere addition of a word, or substitution of a term with another one believed to be more correct']"
43347,[9262],['the relevant neighboring right that protects critical and scientific publications of public domain works']
43348,[],[]
43349,[],[]
43350,[],[]
43351,[],[]
43352,[9263],['long playing']
43353,[9263],"['12"", 10"", 7""']"
43354,[9263],['analogue sound storage medium']
43355,[9263],['near the periphery']
43356,[9263],['rpm']
43357,[9264],['music reproduction']
43358,[9264],['1991']
43359,[9264],['9.2 million']
43360,[9264],['audiophiles']
43361,[9265],['visual analysis']
43362,[9265],['1857']
43363,[9265],['Léon Scott']
43364,[9265],['1857']
43365,[9266],['reproducing sound']
43366,[9266],['1880s']
43367,[9267],['poor sound quality']
43368,[9267],['United States']
43369,[9267],['RCA Victor']
43370,[9268],['Blue Amberol cylinders']
43371,[9268],['Amberol cylinder']
43372,[9268],['celluloid']
43373,[9269],['Sensitivity and frequency range were poor']
43374,[9269],['face in the recording horn']
43375,[9269],['Stroh violins']
43376,[9269],['Lower-pitched orchestral instruments']
43377,[9269],['very irregular']
43378,[9270],['moveable platform']
43379,[9270],['farthest away from the collecting horn']
43380,[9270],['fifteen feet']
43381,[9270],['drums could be effectively used']
43382,[9270],['collecting horn']
43383,[9271],['Western Electric']
43384,[9271],['1925']
43385,[9272],['high cost']
43386,[9272],['1925']
43387,[9272],['$20']
43388,[9273],['hard rubber']
43389,[9273],['a shellac-based compound']
43390,[9273],['Columbia Records']
43391,[9273],['carbon']
43392,[9273],['lubricant']
43393,[9274],['Great Depression']
43394,[9274],['1932']
43395,[9274],['shellac compounds']
43396,[9274],['surface noise']
43397,[9274],['Durium']
43398,[9275],"[""children's records""]"
43399,[9275],"['light weight, relative unbreakability and low surface noise']"
43400,[9275],['higher cost']
43401,[9276],['10-inch']
43402,[9276],['10-inch']
43403,[9277],['turntable speed and the groove spacing']
43404,[9277],['two minutes']
43405,[9277],['13']
43406,[9277],['10-inch']
43407,[9278],"[""Columbia's Masterwork label""]"
43408,[9278],['two sides']
43409,[9279],['4 double-sided discs in a specially designed package']
43410,[9279],['1909']
43411,[9279],['Nutcracker Suite by Tchaikovsky']
43412,[9280],['10-inch and 12-inch sizes']
43413,[9280],['upright']
43414,[9280],['protecting them']
43415,[9281],['1930s']
43416,[9281],['artwork']
43417,[9281],['three or four']
43418,[9281],['six or eight']
43419,[9282],['collectable or nostalgia purposes']
43420,[9282],['higher-quality audio playback']
43421,[9282],['wider range of audio']
43422,[9282],['Ewing Dunbar Nunn']
43423,[9283],['1968']
43424,[9283],"[""Alabama Jubilee and Please Don't Talk About Me When I'm Gone""]"
43425,[9283],"['lack of sales for the single, and a lack of general interest']"
43426,[9284],['1990s']
43427,[9284],['they were destroyed']
43428,[9284],['lightweight tone arms and jewel needles']
43429,[9284],['bad reputation']
43430,[9285],['ten minutes playing time per side']
43431,[9285],['RCA Victor']
43432,[9286],['lower surface noise']
43433,[9286],['World War II']
43434,[9286],['vinyl']
43435,[9286],['vinyl']
43436,[9287],['World War II']
43437,[9287],"['June 18, 1948']"
43438,[9287],['New York']
43439,[9287],['about eight years']
43440,[9288],['The 45 rpm player']
43441,[9288],['7 inches']
43442,[9289],['played from the outside to the inside']
43443,[9290],['46:1']
43444,[9290],['3600 rpm']
43445,[9290],['to distinguish them from other newer disc record formats']
43446,[9291],['teenagers']
43447,[9291],['about 1960']
43448,[9291],"['November 1, 1954.']"
43449,[9291],['United Kingdom']
43450,[9292],['less than 10%']
43451,[9292],['A Mess Of Blues/Girl Of My Best Friend']
43452,[9292],['45 rpm player was a luxury few could afford at the time']
43453,[9293],['Columbia Records']
43454,[9293],['June 1948']
43455,[9293],['March 1949']
43456,[9293],['mid-1950s']
43457,[9294],['narrated publications']
43458,[9294],['Highway Hi-Fi 16 2⁄3 rpm record']
43459,[9294],['poor performance']
43460,[9294],['1970s']
43461,[9295],['RCA Victor and Columbia Records']
43462,[9295],['1948 to 1950']
43463,[9295],['45 rpm']
43464,[9295],['200 million']
43465,[9296],['10-inch']
43466,[9297],['extended play']
43467,[9297],['The large center hole']
43468,[9297],['EPs']
43469,[9297],['EP discs were cheaper']
43470,[9298],"['78, 45, 33 1⁄3']"
43471,[9298],['larger center hole.']
43472,[9298],['16 2⁄3 rpm']
43473,[9299],['for use in jukeboxes']
43474,[9299],['spider']
43475,[9299],['spider']
43476,[9299],['RCA president David Sarnoff']
43477,[9299],['tens of millions per year']
43478,[9300],['high fidelity']
43479,[9300],['1930s and 1940s']
43480,[9301],['more natural listening experience']
43481,[9301],['1931']
43482,[9301],['was not exploited commercially until much later.']
43483,[9302],['recorded four separate sound signals.']
43484,[9302],['commercially unsuccessful']
43485,[9302],['later surround-sound systems']
43486,[9303],['no cutting heads were available that could handle the HF information']
43487,[9303],['even less successful than the two matrixed formats']
43488,[9303],['CD-4']
43489,[9304],['Mercury Records']
43490,[9304],['Mercury']
43491,[9304],['The center']
43492,[9304],['1955']
43493,[9305],['CBS DisComputer and Teldec Direct Metal Mastering']
43494,[9305],['RCA Victor']
43495,[9305],['wider spacing']
43496,[9306],['only contain one track each side']
43497,[9306],['late 1970s']
43498,[9306],"['a ""purist"" transcription']"
43499,[9307],['automatic gain control']
43500,[9307],['mid-1970s']
43501,[9307],['completely incompatible with']
43502,[9307],"['""CX"" noise reduction']"
43503,[9308],['eliminates record wear']
43504,[9308],['degrade the sound']
43505,[9308],['archiving of analog records']
43506,[9309],['scanning machine for disc records']
43507,[9309],['Lawrence Berkeley Laboratories']
43508,[9309],['retrieve the information']
43509,[9309],['without touching the medium']
43510,[9310],['forty-five minutes']
43511,[9310],['LPs']
43512,[9310],['7-inch EP']
43513,[9310],['22 minutes']
43514,[9311],['yellow and deep red']
43515,[9311],['The first 45 rpm record created for sale']
43516,[9311],['March 1949']
43517,[9312],['by fine variations']
43518,[9312],['no']
43519,[9313],['wide-pitched section']
43520,[9313],['lift the arm']
43521,[9314],['reducing the risk of damage']
43522,[9314],['interleaved across several 10-inch or 12-inch discs for use with auto-changing mechanisms']
43523,[9315],"['New or ""virgin"" heavy/heavyweight (180–220 g) vinyl']"
43524,[9315],['Manufacturing processes are identical']
43525,[9315],['lightweight records requires more care']
43526,[9316],"['The ""orange peel"" effect']"
43527,[9316],['mirror-like']
43528,[9316],['there is no ill effect']
43529,[9316],['lower frequency range']
43530,[9316],['copper']
43531,[9317],['limited to a few hundred vinyl pressings']
43532,[9317],['three-step']
43533,[9318],['Breakage was very common']
43534,[9318],"[""John O'Hara novel, Appointment in Samarra""]"
43535,[9318],"[""teacher's collection of 78 rpm jazz records is smashed""]"
43536,[9319],['Dust and scratches']
43537,[9319],['Dust and scratches']
43538,[9319],['locked groove']
43539,[9319],['easily scratched.']
43540,[9320],"['heat, improper storage, exposure to sunlight, or manufacturing defects']"
43541,[9320],"['warp, or from a spindle hole that was not precisely centered']"
43542,[9320],['place the LP in a paper or plastic inner cover']
43543,[9320],['Singles']
43544,[9320],"['A small degree of warp was common,']"
43545,[9321],['Distortion']
43546,[9321],['fidelity steadily declines as playback progresses']
43547,[9321],['ending of the groove']
43548,[9322],['subsonic filter']
43549,[9322],['Tonearm skating']
43550,[9322],['frequencies below about 20 Hz']
43551,[9322],['cones can sometimes be seen to vibrate with the subsonic tracking']
43552,[9323],['limiting the playing time']
43553,[9323],"['hiss, pops, and ticks']"
43554,[9323],['problems can be reduced']
43555,[9324],['recording amplitude decreased']
43556,[9324],['recording amplitude increased']
43557,[9325],['P. G. A. H. Voigt']
43558,[9325],['pre-emphasis in the recording']
43559,[9325],['1925 era']
43560,[9326],['there was no industry standard']
43561,[9326],['US']
43562,[9326],['Europe']
43563,[9327],['1925']
43564,[9327],['considered a proprietary art']
43565,[9327],['1942–1949']
43566,[9328],['National Association of Broadcasters']
43567,[9328],['1949']
43568,[9328],"['laterally and vertically cut records, principally transcriptions.']"
43569,[9328],['National Association of Broadcasters']
43570,[9329],['remarkably similar']
43571,[9330],['New Orthophonic curve']
43572,[9330],['RCA Victor']
43573,[9331],['acoustic limitations']
43574,[9331],['like it was recorded through a horn']
43575,[9331],['took a lot of sound energy']
43576,[9332],['Western Electric licensed recording method']
43577,[9332],['1925']
43578,[9332],"['carbon microphones used,']"
43579,[9332],['brilliant midrange']
43580,[9332],['microphones and amplifiers']
43581,[9333],['Victor Orthophonic phonograph']
43582,[9333],['folded horn with an exponential taper']
43583,[9333],['mechanical pickup head was redesigned with lower resonance than the traditional mica type']
43584,[9333],['not unusual']
43585,[9333],['sounded like']
43586,[9334],['moving coil microphone was introduced around 1930 and the velocity or ribbon microphone']
43587,[9334],['Magnetic pickups']
43588,[9334],['Crystal pickups']
43589,[9334],['1930s and 1940s']
43590,[9335],['high quality cuts']
43591,[9335],['1940s']
43592,[9335],['large diameter electrodynamic loudspeakers']
43593,[9335],['harder to tell the difference']
43594,[9336],['early 1930s']
43595,[9336],['Bell Telephone Laboratories and Western Electric']
43596,[9336],['33 1⁄3 rpm']
43597,[9336],['improve the overall quality']
43598,[9337],['inner groove distortion']
43599,[9337],"[""didn't require electronics installed in the microphone housing""]"
43600,[9337],['override noise in playback']
43601,[9337],['avoiding the microscopic irregularities']
43602,[9338],['master cuts']
43603,[9338],['World Broadcasting System and Associated Music Publishers']
43604,[9338],['World Broadcasting System and Associated Music Publishers']
43605,[9338],['cuts that were electroplated in vacuo by means of gold sputtering']
43606,[9339],['1949']
43607,[9339],['45 rpm']
43608,[9339],['LP record']
43609,[9339],['Radio listeners heard recordings broadcast']
43610,[9340],['vinyl records']
43611,[9340],['The upper and lower frequency limits of human hearing vary per person']
43612,[9341],['record cutter']
43613,[9341],['soft wax']
43614,[9341],['harder lacquer']
43615,[9341],"['first recorded on audio tape, which could then be processed and/or edited, and then dubbed on to the master disc']"
43616,[9341],['master disc']
43617,[9342],['manufactured only in small quantities']
43618,[9342],['transferring them onto other media']
43619,[9342],['gradual degradation']
43620,[9343],['Anyone can do this']
43621,[9343],"['standard record player with a suitable pickup, a phono-preamp (pre-amplifier) and a typical personal computer']"
43622,[9343],['without any further damage to the source recording']
43623,[9343],['manipulated to remove analog flaws']
43624,[9344],['major label distributors restricted their return policies']
43625,[9344],"['CDs, which were more profitable for the record companies']"
43626,[9344],['1988']
43627,[9345],['Vinyl records continue to be manufactured and sold today']
43628,[9345],['Many popular new albums are given releases']
43629,[9345],['Old records and out-of-print recordings']
43630,[9346],['direct manipulation']
43631,[9346],"['slip-cueing, beatmatching, and scratching']"
43632,[9346],"['provided the stylus, record player, and record itself are built to withstand it']"
43633,[9346],"['However, many CDJ and DJ advances, such as DJ software and time-encoded vinyl, now have these capabilities and more.']"
43634,[9347],['compact discs']
43635,[9347],['was the only physical music medium with increasing sales with relation to the previous year']
43636,[9347],['Pearl Jam']
43637,[9348],['1950']
43638,[9348],['May 1986']
43639,[9348],['Time Warner']
43640,[9348],['TCM Cinéma']
43641,[9348],['TCM España']
43642,[],[]
43643,[],[]
43644,[],[]
43645,[],[]
43646,[],[]
43647,[9349],['$1.5 billion']
43648,[9349],['1986']
43649,[9349],['Kirk Kerkorian']
43650,[9349],"['May 9, 1986']"
43651,[],[]
43652,[],[]
43653,[9350],['TNT']
43654,[9350],['The Maltese Falcon']
43655,[],[]
43656,[],[]
43657,[],[]
43658,[],[]
43659,[9351],['one million']
43660,[9351],['American Movie Classics']
43661,[9351],['released prior to 1970']
43662,[],[]
43663,[],[]
43664,[9352],['Time Warner']
43665,[9352],['Saul Zaentz']
43666,[],[]
43667,[],[]
43668,[],[]
43669,[],[]
43670,[9353],['2000']
43671,[9353],['annual']
43672,[9353],"['score a restored, feature-length silent film']"
43673,[],[]
43674,[],[]
43675,[],[]
43676,[9354],['excellence in broadcasting']
43677,[9354],['April 2010']
43678,[9354],"[""Grauman's Egyptian Theater""]"
43679,[9354],['Hollywood']
43680,[],[]
43681,[],[]
43682,[],[]
43683,[],[]
43684,[],[]
43685,[9355],['One Reel Wonders']
43686,[9355],['Robert Benchley']
43687,[9355],['top of the hour']
43688,[],[]
43689,[],[]
43690,[],[]
43691,[9356],['1968']
43692,[9356],['TV Parental Guidelines']
43693,[],[]
43694,[],[]
43695,[],[]
43696,[],[]
43697,[],[]
43698,[9357],['31 Days of Oscar']
43699,[9357],['February']
43700,[9357],['letterboxed']
43701,[],[]
43702,[],[]
43703,[],[]
43704,[],[]
43705,[9358],['Walt Disney Studios']
43706,[9358],['Sony Pictures Entertainment']
43707,[9358],['thousands']
43708,[],[]
43709,[],[]
43710,[9359],['Viacom']
43711,[9359],['Trifecta Entertainment & Media']
43712,[9359],['The Walt Disney Company']
43713,[],[]
43714,[],[]
43715,[],[]
43716,[9360],['8:00 p.m. to 2:30 a.m. Eastern Time']
43717,[9360],['film historian']
43718,[],[]
43719,[],[]
43720,[],[]
43721,[],[]
43722,[],[]
43723,[9361],['Wednesdays']
43724,[9361],['Robert Osbourne']
43725,[],[]
43726,[],[]
43727,[],[]
43728,[],[]
43729,[9362],['Sally Field']
43730,[9362],['Saturday']
43731,[],[]
43732,[],[]
43733,[],[]
43734,[],[]
43735,[],[]
43736,[9363],['Silent Sunday Nights']
43737,[9363],['TCM Imports']
43738,[9363],['Friday']
43739,[9363],['Rob Zombie']
43740,[],[]
43741,[],[]
43742,[],[]
43743,[],[]
43744,[9364],['August']
43745,[9364],['Tom Kenny']
43746,[9364],['SpongeBob SquarePants']
43747,[9364],['2007']
43748,[],[]
43749,[],[]
43750,[],[]
43751,[],[]
43752,[9365],['Essentials Jr.']
43753,[9365],['2008']
43754,[],[]
43755,[],[]
43756,[],[]
43757,[],[]
43758,[9366],['2007']
43759,[9366],['2005']
43760,[9366],"[""AFI's Master Class: The Art of Collaboration""]"
43761,[9366],['2011']
43762,[9366],['history and depiction of homosexuality in film']
43763,[],[]
43764,[],[]
43765,[],[]
43766,[],[]
43767,[9367],['December 1994']
43768,[9367],['end-of-year compilation']
43769,[9367],['December']
43770,[9367],['2007']
43771,[9367],['Steve Earle']
43772,[],[]
43773,[],[]
43774,[],[]
43775,[],[]
43776,[9368],['shorts']
43777,[9368],['on-demand']
43778,[],[]
43779,[9369],['October 2015']
43780,[9369],['Laithwaite']
43781,[9369],['Francis Ford Coppola']
43782,[9369],['John Wayne']
43783,[9369],['3 month']
43784,[],[]
43785,[],[]
43786,[],[]
43787,[9370],['2006']
43788,[9370],['TCM 2']
43789,[9370],['February 2007']
43790,[],[]
43791,[],[]
43792,[],[]
43793,[],[]
43794,[9371],['ancient India']
43795,[9371],['six']
43796,[9371],['Astika']
43797,[9371],['Vedas']
43798,[9371],['nāstika']
43799,[],[]
43800,[],[]
43801,[9372],['18th and 19th']
43802,[9372],['distinct']
43803,[9372],['distinct schools']
43804,[9372],['limited']
43805,[],[]
43806,[],[]
43807,[],[]
43808,[9373],['six']
43809,[9373],['Nyāya']
43810,[9373],['Sāṅkhya']
43811,[],[]
43812,[],[]
43813,[],[]
43814,[9374],['anumāṇa']
43815,[9374],['śabda']
43816,[],[]
43817,[],[]
43818,[],[]
43819,[],[]
43820,[9375],['Samkhya']
43821,[9375],['two realities']
43822,[9375],['Puruṣa']
43823,[],[]
43824,[],[]
43825,[],[]
43826,[9376],['Rajas']
43827,[],[]
43828,[],[]
43829,[],[]
43830,[],[]
43831,[],[]
43832,[9377],['philosophical schools']
43833,[9377],['Samkhya']
43834,[9377],['personal god']
43835,[9377],['three']
43836,[],[]
43837,[],[]
43838,[],[]
43839,[],[]
43840,[9378],['jñāna']
43841,[9378],['moksha']
43842,[9378],['Advaita Vedanta']
43843,[9378],['liberation/freedom']
43844,[],[]
43845,[],[]
43846,[],[]
43847,[],[]
43848,[9379],['Vaiśeṣika']
43849,[9379],['atoms']
43850,[9379],['Kaṇāda Kaśyapa']
43851,[],[]
43852,[],[]
43853,[],[]
43854,[],[]
43855,[9380],['four']
43856,[9380],['atoms']
43857,[9380],['invisible']
43858,[],[]
43859,[],[]
43860,[],[]
43861,[9381],['Nyāya']
43862,[9381],['mistakes/defects']
43863,[9381],['Moksha']
43864,[9381],['liberation']
43865,[],[]
43866,[],[]
43867,[],[]
43868,[],[]
43869,[9382],['several']
43870,[9382],['five']
43871,[9382],['anumāṇa']
43872,[9382],['upamāṇa']
43873,[],[]
43874,[9383],['eternal']
43875,[],[]
43876,[],[]
43877,[],[]
43878,[],[]
43879,[],[]
43880,[9384],['Vedantins']
43881,[9384],['early parts']
43882,[],[]
43883,[],[]
43884,[],[]
43885,[],[]
43886,[9385],['Upanishads and Brahma']
43887,[9385],['Vedānta']
43888,[9385],['five or six methods']
43889,[9385],['sub-school']
43890,[],[]
43891,[],[]
43892,[],[]
43893,[9386],['knowledge-centered understanding']
43894,[9386],['jnana']
43895,[9386],['ritualism']
43896,[9386],['ātman and Brahman']
43897,[],[]
43898,[],[]
43899,[],[]
43900,[9387],['Advaita']
43901,[],[]
43902,[9388],['māyā and ātman']
43903,[9388],['soul']
43904,[9388],['Brahman']
43905,[],[]
43906,[],[]
43907,[],[]
43908,[9389],['Viśiṣṭādvaita']
43909,[9389],['c. 1037–1137']
43910,[9389],['Supreme Being']
43911,[],[]
43912,[],[]
43913,[],[]
43914,[],[]
43915,[],[]
43916,[9390],['monotheistic God']
43917,[9390],['permanent']
43918,[],[]
43919,[],[]
43920,[9391],['Nimbarka']
43921,[9391],['13th-century']
43922,[9391],['three']
43923,[9391],"['Brahman, soul, and matter']"
43924,[9391],['Krishna']
43925,[],[]
43926,[],[]
43927,[9392],['Śvetāśvatara Upanishad']
43928,[9392],['400 – 200 BCE']
43929,[9392],['Vidyaranya']
43930,[9392],['three']
43931,[9392],['Pratyabhijña']
43932,[],[]
43933,[],[]
43934,[],[]
43935,[],[]
43936,[9393],['Lakulish']
43937,[9393],['2nd century CE']
43938,[9393],['Vaishnava theology']
43939,[],[]
43940,[],[]
43941,[9394],['Pāśupatas']
43942,[9394],['insentient and the sentient']
43943,[9394],['unconscious']
43944,[9394],['through the intellect']
43945,[],[]
43946,[],[]
43947,[],[]
43948,[9395],['Universal Consciousness']
43949,[9395],['Advaita']
43950,[9395],['merge in Shiva']
43951,[],[]
43952,[],[]
43953,[],[]
43954,[9396],['alla breve']
43955,[9396],['19th century']
43956,[9396],['group or solo singing without instrumental accompaniment']
43957,[9396],['Renaissance polyphony and Baroque concertato']
43958,[],[]
43959,[],[]
43960,[],[]
43961,[],[]
43962,[],[]
43963,[],[]
43964,[],[]
43965,[],[]
43966,[],[]
43967,[9397],['religious music']
43968,[9397],['The madrigal']
43969,[9397],['instrumentally-accompanied']
43970,[9397],['Renaissance']
43971,[],[]
43972,[],[]
43973,[],[]
43974,[],[]
43975,[],[]
43976,[9398],['Josquin des Prez']
43977,[9398],['three']
43978,[9398],['1610']
43979,[9398],['Andrea Gabrieli']
43980,[],[]
43981,[],[]
43982,[],[]
43983,[],[]
43984,[],[]
43985,[],[]
43986,[],[]
43987,[],[]
43988,[9399],['khorovïye kontsertï']
43989,[9399],['Venetian-styled']
43990,[9399],['Nikolai Diletsky']
43991,[],[]
43992,[],[]
43993,[],[]
43994,[],[]
43995,[],[]
43996,[],[]
43997,[9400],['Sacred Harp']
43998,[9400],['Christian religious bodies']
43999,[],[]
44000,[],[]
44001,[],[]
44002,[],[]
44003,[],[]
44004,[9401],['They were considered a Catholic innovation']
44005,[9401],['The Heart of Midlothian']
44006,[9401],['Alexander Campbell']
44007,[9401],['Sir Walter Scott']
44008,[],[]
44009,[],[]
44010,[],[]
44011,[],[]
44012,[],[]
44013,[],[]
44014,[],[]
44015,[9402],['an interpretation of history']
44016,[9402],['33 AD to 180AD']
44017,[],[]
44018,[],[]
44019,[],[]
44020,[],[]
44021,[],[]
44022,[],[]
44023,[],[]
44024,[],[]
44025,[9403],['Sabbath']
44026,[9403],['sefirah music']
44027,[9403],['49']
44028,[9403],['a time of semi-mourning']
44029,[],[]
44030,[],[]
44031,[],[]
44032,[],[]
44033,[],[]
44034,[],[]
44035,[],[]
44036,[],[]
44037,[],[]
44038,[9404],['Jewish scriptures']
44039,[9404],['shofar']
44040,[9404],"['by itself, without any vocal accompaniment']"
44041,[],[]
44042,[],[]
44043,[],[]
44044,[],[]
44045,[],[]
44046,[9405],['1911']
44047,[9405],['The St. Olaf College Choir']
44048,[9405],['40 to 80']
